PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(µS),TRX_LAYER_ARRIVAL_TIME(µS),NW_LAYER_ARRIVAL_TIME(µS),MAC_LAYER_ARRIVAL_TIME(µS),PHY_LAYER_ARRIVAL_TIME(µS),PHY_LAYER_START_TIME(µS),PHY_LAYER_END_TIME(µS),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,LTENR_PACKET_INFO,
0,0,Control_Packet,OSPF_HELLO,EPC-1,Broadcast-0,EPC-1,ROUTER-6,0.000,0.000,0.000,0.000,0.000,0.512,5.512,0.000,44.000,44.000,64.000,64.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.0.0.2,224.0.0.5,11.0.0.2,224.0.0.5,N/A,
0,0,Control_Packet,OSPF_HELLO,ROUTER-6,Broadcast-0,ROUTER-6,EPC-1,0.000,0.000,0.000,0.000,0.000,0.512,5.512,0.000,44.000,44.000,64.000,64.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.0.0.3,224.0.0.5,11.0.0.3,224.0.0.5,N/A,
0,N/A,Control_Packet,RRC_MIB,ENB-2,Broadcast-0,ENB-2,UE-3,N/A,N/A,N/A,40000.000,40000.000,40000.000,40499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = MIB
CellBarred Status = NotBarred
SubCarrierSpacingCommom=SCS15or60
DmrsTypeAPosition=POS2
"
0,N/A,Control_Packet,RRC_MIB,ENB-2,Broadcast-0,ENB-2,UE-4,N/A,N/A,N/A,40000.000,40499.000,40499.000,40499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = MIB
CellBarred Status = NotBarred
SubCarrierSpacingCommom=SCS15or60
DmrsTypeAPosition=POS2
"
0,N/A,Control_Packet,RRC_MIB,ENB-2,Broadcast-0,ENB-2,UE-5,N/A,N/A,N/A,40000.000,40499.000,40499.000,40499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = MIB
CellBarred Status = NotBarred
SubCarrierSpacingCommom=SCS15or60
DmrsTypeAPosition=POS2
"
0,N/A,Control_Packet,RRC_SIB1,ENB-2,Broadcast-0,ENB-2,UE-3,N/A,N/A,N/A,80000.000,80000.000,80000.000,80499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = SIB1
 T300 : 100ms
 T301 : 100ms
 T310 : 100ms
 T311 : 1000ms
 T319 : 100ms
connEstFailCount : n1
 ConnEstFailOffsetValidity : 30s
 cellReservedForOtherUse : CellReservedForOperatorUse_reserved
"
0,N/A,Control_Packet,RRC_SIB1,ENB-2,Broadcast-0,ENB-2,UE-4,N/A,N/A,N/A,80000.000,80499.000,80499.000,80499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = SIB1
 T300 : 100ms
 T301 : 100ms
 T310 : 100ms
 T311 : 1000ms
 T319 : 100ms
connEstFailCount : n1
 ConnEstFailOffsetValidity : 30s
 cellReservedForOtherUse : CellReservedForOperatorUse_reserved
"
0,N/A,Control_Packet,RRC_SIB1,ENB-2,Broadcast-0,ENB-2,UE-5,N/A,N/A,N/A,80000.000,80499.000,80499.000,80499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = SIB1
 T300 : 100ms
 T301 : 100ms
 T310 : 100ms
 T311 : 1000ms
 T319 : 100ms
connEstFailCount : n1
 ConnEstFailOffsetValidity : 30s
 cellReservedForOtherUse : CellReservedForOperatorUse_reserved
"
0,N/A,Control_Packet,RRC_MIB,ENB-2,Broadcast-0,ENB-2,UE-3,N/A,N/A,N/A,80000.000,80000.000,80000.000,80499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = MIB
CellBarred Status = NotBarred
SubCarrierSpacingCommom=SCS15or60
DmrsTypeAPosition=POS2
"
0,N/A,Control_Packet,RRC_MIB,ENB-2,Broadcast-0,ENB-2,UE-4,N/A,N/A,N/A,80000.000,80499.000,80499.000,80499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = MIB
CellBarred Status = NotBarred
SubCarrierSpacingCommom=SCS15or60
DmrsTypeAPosition=POS2
"
0,N/A,Control_Packet,RRC_MIB,ENB-2,Broadcast-0,ENB-2,UE-5,N/A,N/A,N/A,80000.000,80499.000,80499.000,80499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = MIB
CellBarred Status = NotBarred
SubCarrierSpacingCommom=SCS15or60
DmrsTypeAPosition=POS2
"
0,N/A,Control_Packet,RRC_SI,ENB-2,UE-3,ENB-2,UE-3,N/A,N/A,N/A,80499.000,80500.000,80500.000,80999.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = SYSTEMINFORMATION
"
0,N/A,Control_Packet,RRC_SI,ENB-2,UE-4,ENB-2,UE-4,N/A,N/A,N/A,80499.000,80500.000,80500.000,80999.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = SYSTEMINFORMATION
"
0,N/A,Control_Packet,RRC_SI,ENB-2,UE-5,ENB-2,UE-5,N/A,N/A,N/A,80499.000,80500.000,80500.000,80999.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = SYSTEMINFORMATION
"
0,N/A,Control_Packet,RRC_SETUP_REQUEST,UE-3,ENB-2,UE-3,ENB-2,N/A,N/A,N/A,80999.000,81000.000,81000.000,81499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP_REQUEST
 UEIdentity = 3
 Establishment Cause = mo_data
 "
0,N/A,Control_Packet,RRC_SETUP_REQUEST,UE-4,ENB-2,UE-4,ENB-2,N/A,N/A,N/A,80999.000,81000.000,81000.000,81499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP_REQUEST
 UEIdentity = 4
 Establishment Cause = mo_data
 "
0,N/A,Control_Packet,RRC_SETUP_REQUEST,UE-5,ENB-2,UE-5,ENB-2,N/A,N/A,N/A,80999.000,81000.000,81000.000,81499.000,N/A,N/A,N/A,0.000,8.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP_REQUEST
 UEIdentity = 5
 Establishment Cause = mo_data
 "
0,N/A,Control_Packet,RRC_SETUP,ENB-2,UE-3,ENB-2,UE-3,N/A,N/A,N/A,81499.000,81500.000,81500.000,81999.000,N/A,N/A,N/A,0.000,24.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP
 RRCTransactionIdentifier = 1
 RRCResponsetype = RRCSETUPREQUEST
PDCP Properties : UEID = 3 and GNBID = 2
 DiscardDelayTimer = 500000.000000
 T_Reordering = 100000.000000
Hdr Type = PDCP_HDR
SN=0
 dcBit=1
"
0,N/A,Control_Packet,RRC_SETUP,ENB-2,UE-4,ENB-2,UE-4,N/A,N/A,N/A,81499.000,81500.000,81500.000,81999.000,N/A,N/A,N/A,0.000,24.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP
 RRCTransactionIdentifier = 1
 RRCResponsetype = RRCSETUPREQUEST
PDCP Properties : UEID = 4 and GNBID = 2
 DiscardDelayTimer = 500000.000000
 T_Reordering = 100000.000000
Hdr Type = PDCP_HDR
SN=0
 dcBit=1
"
0,N/A,Control_Packet,RRC_SETUP,ENB-2,UE-5,ENB-2,UE-5,N/A,N/A,N/A,81499.000,81500.000,81500.000,81999.000,N/A,N/A,N/A,0.000,24.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP
 RRCTransactionIdentifier = 1
 RRCResponsetype = RRCSETUPREQUEST
PDCP Properties : UEID = 5 and GNBID = 2
 DiscardDelayTimer = 500000.000000
 T_Reordering = 100000.000000
Hdr Type = PDCP_HDR
SN=0
 dcBit=1
"
0,N/A,Control_Packet,RRC_SETUP_COMPLETE,UE-3,ENB-2,UE-3,ENB-2,N/A,N/A,N/A,81999.000,82000.000,82000.000,82499.000,N/A,N/A,N/A,0.000,24.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP_COMPLETE
 RRCTransactionIdentifier = 3
SelectedPLMNIdentity = 1528890420
 AMFIdentifier = 1
 Gaumi Type = Native
Hdr Type = PDCP_HDR
SN=0
 dcBit=1
"
0,N/A,Control_Packet,RRC_SETUP_COMPLETE,UE-4,ENB-2,UE-4,ENB-2,N/A,N/A,N/A,81999.000,82000.000,82000.000,82499.000,N/A,N/A,N/A,0.000,24.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP_COMPLETE
 RRCTransactionIdentifier = 3
SelectedPLMNIdentity = -567936209
 AMFIdentifier = 1
 Gaumi Type = Native
Hdr Type = PDCP_HDR
SN=0
 dcBit=1
"
0,N/A,Control_Packet,RRC_SETUP_COMPLETE,UE-5,ENB-2,UE-5,ENB-2,N/A,N/A,N/A,81999.000,82000.000,82000.000,82499.000,N/A,N/A,N/A,0.000,24.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = RRC_SETUP_COMPLETE
 RRCTransactionIdentifier = 3
SelectedPLMNIdentity = 912611227
 AMFIdentifier = 1
 Gaumi Type = Native
Hdr Type = PDCP_HDR
SN=0
 dcBit=1
"
0,N/A,Control_Packet,UE (SS/PBCH) Measurement Report,UE-3,ENB-2,UE-3,ENB-2,N/A,N/A,N/A,85000.000,85000.000,85000.000,85499.000,N/A,N/A,N/A,0.000,24.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,"Hdr Type = PDCP_HDR
SN=1
 dcBit=1
"
